critic_id,shoe_id,rating,name,date,description
6,268,8.0,The Sole Brothers,2019-02-23,"I really enjoyed playing in the Dame 5 on clean courts. The cushion is pretty damn nice, materials are nice, fit is good and it's also very supportive. This is a solid performer at a very fair price. Just make sure you don't get the translucent rubber versions if you plan to play on dusty courts."
6,269,8.8,The Sole Brothers,2019-02-23,"This is a solid, solid performer, especially at the price of $110. The traction is excellent, the cushioning is soft, and the materials are pretty nice and comfortable."
1,269,8.8,NightWing2303 [weartesters.com],2019-02-23,"The traction on this shoe is absolutely awesome and the Micro G cushioning feels really good. Unfortunately, the fit wasn't perfect for my feet."
24,269,8.8,RicheeKim,2019-03-12,"For $110 you really can't go wrong with the Anatomix Spawn Low. It doesn't have the big-name brand attached, and the looks might not be amazing, but the performance is top notch!"
11,269,8.8,Duke4005 [weartesters.com],2019-04-06,"If you are looking for a low, fast, cushioned ride that will draw some attention for the looks and colors, the Anatomix Spawn is it."
3,269,8.4,Schwollo,2019-03-07,"Even though this shoe has very little in common with its predecessors, it performs very well all around with excellent traction and a pretty good fit if you ignore the bubbles in the forefoot. I prefer these over the Curry 6 when it comes to performance."
19,269,8.2,PureKicks,2019-04-06,"This is my favorite Under Armour shoe so far! I love the fit, the Micro G cushioning, and the excellent traction."
7,270,9.0,Nelson Chan @Hoop and Life,2019-03-07,"Even though this isn't really a performance upgrade to the Kobe 4, this is still a really good performance shoe. However, I don't think they are worth $175."
3,270,8.6,Schwollo,2019-03-07,I love that Nike didn�t change a thing. And why should they when it�s one of the best low tops of all time?
6,270,8.6,The Sole Brothers,2019-03-07,"This shoe feels more Retro than Protro. They will probably make it into my rotation, but the price of $175 is pretty steep."
1,270,8.6,NightWing2303 [weartesters.com],2019-03-11,"The Nike Kobe 4 is one of the greatest basketball shoes of all-time but I expected the inclusion of forefoot cushion for a performance-upgraded shoe. For $175 they could have, and should have, given us more."
24,270,8.5,RicheeKim,2019-07-07,"The Protro 4 is a very solid performer - if you are a Kobe fan get them! But at the price of $175, there are way better shoes out there."
25,270,8.5,JAHRONMON [Youtube],2019-09-26,"For $175, these feel like a sneaker from 2009 trying to keep up in 2019."
11,271,8.6,Duke4005 [weartesters.com],2019-05-28,"The Puma Uproar is a fun shoe! If you are looking for a moderately-cushioned shoe with near-perfect lockdown and traction, look no further."
1,271,8.6,NightWing2303 [weartesters.com],2019-04-12,"Puma really has impressed me quite a bit. The cushioning could be a little better, but everything else worked perfectly!"
6,271,8.0,The Sole Brothers,2019-03-07,I enjoyed playing in these. This shoe is a jack of all trades but master of none.
6,272,8.6,The Sole Brothers,2019-03-07,Even ignoring the fast-fit adaptive lacing system - this is a really nice performance basketball shoe. On top of that - this is a real head-turner!
19,272,8.6,PureKicks,2019-05-08,The first-ever self-lacing basketball shoe is here - and it's one of the best basketball shoes we have ever played in.
24,272,8.4,RicheeKim,2019-05-08,"The Nike Adapt BB is a good performance basketball shoe. But there are better performers for much cheaper. So if you are a sneakerhead, or really into innovative tech, then this is a great shoe!"
25,272,8.2,JAHRONMON [Youtube],2019-04-06,I had a lot of fun playing in the Nike Adapt BB. The self-lacing system works well and the overall performance is really solid. Pick these up if you are interested in the latest tech and you can afford the hefty price tag!
1,273,9.0,NightWing2303 [weartesters.com],2019-01-06,The Curry 6 is easily the best shoe in the Curry signature line.
15,273,9.0,Another Pair [weartesters.com],2019-01-06,I am loving the Curry 6! Definitely the #1 in my rotation right now.
7,273,9.0,Nelson Chan @Hoop and Life,2019-01-13,"In my opinion, this is the best Curry signature shoe since the Curry 2. Everything about this shoe is great, except the pain I experienced on the top of the feet when cranking the laces tightly."
24,273,9.0,RicheeKim,2019-01-13,"The Curry 6 is a really fun performer that has everything I want from a basketball shoe: amazing cushion, amazing fit, and while the traction is not quite on Curry 2 level, it is still pretty nice! The durability of the rubber on my pair was an issue though..."
11,273,9.0,Duke4005 [weartesters.com],2019-02-01,"The Curry 6 brings a great combo of traction, cushioning and support to make fast basketball player very happy!"
2,273,9.0,Stanley T. [weartesters.com],2019-02-23,This is easily the most well-rounded Curry we�ve had since the 1.
6,273,8.4,The Sole Brothers,2019-01-09,"I really enjoy playing in the Curry 6. The cushioning is pretty nice, the traction, fit, support and the minimal upper are really fun. The only problem is the durability of my pair - let's hope the glue work is better on future colorways!"
19,273,8.2,PureKicks,2019-02-01,"Easily the best Curry signature shoe! The cushioning is amazing, materials are really nice, the traction took care of us, only the support was a little bit of a letdown."
3,273,8.0,Schwollo,2019-01-17,"The Curry 6 looks good, has great traction and is very stable, but the constant lace pressure, bad heel fit, and a really dumb outsole design make these far from perfect."
1,274,9.1,NightWing2303 [weartesters.com],2019-02-01,"The Why Not Zero.2 is quick, comfortable, supportive, and breaks in quickly."
7,274,9.0,Nelson Chan @Hoop and Life,2019-01-13,"Traction is superb, materials are 50:50, support is solid, cushioning is responsive in the forefoot and comfortable in the heel. There is nothing bad about the Why Not Zero.2, but there is also nothing phenomenal. Not the best shoe I ever played in but a good performer overall."
6,274,9.0,The Sole Brothers,2019-01-17,"I really enjoyed playing in the Jordan Why Not Zero.2. They look great, the price is right, whatever position you play - you are going to enjoy these!"
3,274,9.0,Schwollo,2019-04-06,I�ve literally got nothing to complain about with this shoe. Jordan made the Why Not Zero.2 a lot more fun with a bouncier cushioning set-up while keeping the shoe just great all around.
24,274,8.8,RicheeKim,2019-03-11,For $125 this is a really nice shoe - highly recommended! The traction and fit are the outstanding features for me.
15,274,8.3,Another Pair [weartesters.com],2019-01-23,Overall this shoe is really dope. The only downside is that the traction is a downgrade compared to the first Russell Westbrook sneaker.
25,274,8.0,JAHRONMON [Youtube],2019-03-07,"I think the Jordan Why Not Zero.2 are a solid performer, and fun to play in. But the hefty materials, the uncomfortableness I experienced in the collar area and the uneven support in the heel to forefoot throw them off."
19,274,8.0,PureKicks,2019-04-06,"The cushioning is absolutely amazing and reminds me of the AJ29. This is an amazing overall performer, Russell Westbrook and Jordan Brand should be proud!"
6,275,8.3,The Sole Brothers,2019-01-21,I really liked playing in these shoes! If just wished the cushioning was a little more comfortable.
1,275,7.4,NightWing2303 [weartesters.com],2019-03-07,"The Nike Kyrie Flytrap 2 is a very solid shoe in most aspects, but cushion could definitely use some improvement."
6,276,8.8,The Sole Brothers,2018-12-14,The $165 is justified by the premium materials and great build quality. This is a great performer with very comfortable cushioning - I thoroughly enjoyed playing in these!
15,276,8.6,Another Pair [weartesters.com],2018-12-14,The Wade 7 is a fun shoe to play - definitely recommended!
1,276,7.4,NightWing2303 [weartesters.com],2019-03-07,I am not a big fan of the Wade 7 on-court and I definitely don�t want to play in them again.
27,277,9.1,Jalique Gabay [weartesters.com],2019-01-06,This modern take on an old school hoop shoe is a great all-around performer but needs a little patience to break-in.
3,277,8.8,Schwollo,2019-01-06,This might just be the shoe of the year 2018!
6,277,8.8,The Sole Brothers,2019-01-06,The Marquee Boost is a very nice performer at an affordable price - I am impressed!
24,277,8.7,RicheeKim,2019-01-06,The Marquee Boost is a great performer but I would recommend the Low version if you like freedom of movement around your ankles.
19,277,8.4,PureKicks,2019-01-13,The most comfortable shoe in the game. Adidas is doing a great job lately!
1,277,8.4,NightWing2303 [weartesters.com],2019-01-17,The Adidas Marquee Boost is definitely one of the more comfortable basketball shoes currently available.
24,278,9.1,RicheeKim,2018-12-17,Adidas really knocked this one out of the park. Really fun to play in!
11,278,8.8,Duke4005 [weartesters.com],2019-01-06,"Adidas has made a really, REALLY fun shoe. Luckily, the price matched the performance and was truly� N3XT L3V3L."
6,278,8.4,The Sole Brothers,2019-01-06,"I really, really want to like this shoe, but traction is the most important aspect for me, and the Adidas Next Level didn't work on dusty courts. On clean courts, I liked it a lot!"
19,278,8.4,PureKicks,2019-04-06,"Amazing cushion, fantastic herringbone traction, and comfortable Primeknit upper. The fit works out great, even without laces!"
3,278,8.0,Schwollo,2019-02-11,"The N3xt L3v3l is super comfortable and has a nice cushioning setup, but during play, the laceless system just doesn�t work like it should or could."
24,279,8.6,RicheeKim,2019-01-06,"This is a pretty fun shoe to play in! If you are a T-Mac fan go for them, but there are better bang-for-the-buck shoes out there."
3,279,8.4,Schwollo,2019-01-06,"I really enjoy playing in this shoe because it does everything well. I especially love the cushioning set up, traction, and as shallow as this sounds, its looks."
6,279,8.4,The Sole Brothers,2019-01-13,"I was super-impressed by the performance of the T-Mac Millenium. Much better than the original T-Mac! This is a very durable shoe, that should work well for big guys who need a lot of support and cushioning."
6,280,8.6,The Sole Brothers,2019-02-01,"For $100 this would have been a really, really solid performer if it hadn't been for the cushion.  Only recommended if you play on clean courts."
1,280,8.2,NightWing2303 [weartesters.com],2019-02-01,"For under $100 retail I can't think of a more versatile shoe. However, I think there are other decently priced sneakers that perform much better."
4,281,9.3,Zac Dubasik [SoleCollector.com],2018-12-14,"Simply put, the Kyrie 5 is a fantastic shoe for the money, and would be a fantastic shoe at any price."
7,281,9.0,Nelson Chan @Hoop and Life,2018-11-19,I really like the Nike Zoom Air Turbo and the Flytrap shroud. The Kyrie 5 is an upgrade over the Kyrie 4 and works best for quick players who prefer court feel over soft cushioning.
6,281,8.8,The Sole Brothers,2018-12-03,"I love these! If you liked the Kyrie 2 or 4, then you are going to love the Kyrie 5."
1,281,8.8,NightWing2303 [weartesters.com],2018-12-04,"The Nike Kyrie 5 offers plenty of court feel, a little bit of cushion, great lockdown and aggressive traction wrapped up in a lightweight package."
2,281,8.7,Stanley T. [weartesters.com],2019-01-06,The Kyrie 5 is a fun shoe that caters to the needs of those that play a more grounded game and require unrestricted mobility.
3,281,8.3,Schwollo,2018-12-14,"This is a very good shoe that does everything well with great traction, fit, and decent cushioning."
10,281,8.2,MR FOAMER SIMPSON,2019-02-23,"The Kyrie 5 is a very solid shoe. The main pros are lockdown and court feel, cons are the cushioning of the outsole and the lacking padding of the inner material."
19,281,7.6,PureKicks,2019-01-06,"The Kyrie 5 is a solid shoe. The support and cushioning are great, but the traction is disappointing."
25,281,7.6,JAHRONMON [Youtube],2019-02-11,The Kyrie 5 probably won't find its way back into my gym bag any time soon - the traction was just too bad in my pair.
1,282,8.7,NightWing2303 [weartesters.com],2018-10-11,The Puma Clyde Court Disrupt wound up being one of the more fun models to play in this year (so far).   Not in the Top 5 discussion but you receive solid performance and cushion for the price.
10,282,8.7,MR FOAMER SIMPSON,2018-10-30,The Puma Clyde Court Disrupt is a very vibrant and well-rounded sneaker. I really like them and I am pleasantly surprised by their performance.
15,282,8.5,Another Pair [weartesters.com],2018-10-20,Overall the Puma Clyde Court is a really fun shoe to play in. Great job by Puma!
25,282,8.4,JAHRONMON [Youtube],2018-12-14,"It's really impressive what Puma was able to do in their first basketball sneaker in a long time. The materials and fit are absolutely A1, the support and traction, however,  could use a little tweaking."
6,282,8.2,The Sole Brothers,2018-11-19,The performance is middle of the road. They won't stay in my rotation but they might work well as a big-man shoe or as an outdoor shoe.
7,282,8.0,Nelson Chan @Hoop and Life,2018-10-08,"I am very impressed by the first hoops shoe by Puma after their comeback to basketball. The cushioning and traction could be a little better, but everything else was great!"
4,282,8.0,Zac Dubasik [SoleCollector.com],2018-10-30,The Puma Clyde Court Disrupt is a great first impression for Puma's relaunched basketball division.
19,282,7.2,PureKicks,2019-01-06,Welcome back Puma! This is a strong shoe that is only let down by the lacking ankle support and bad traction on dusty courts.
1,283,9.1,NightWing2303 [weartesters.com],2018-10-16,The traction and cushion are very solid but the FastFit lacing system has room for improvement and may throw some people off.
6,283,9.0,The Sole Brothers,2018-10-08,We love the new FastFit lacing system. The Air Jordan 33 will definitely be in my rotation even though it is a bit heavy and clunky.
11,283,8.8,Duke4005 [weartesters.com],2019-01-06,"The Air Jordan 33 is a great shoe, especially for big guys looking for impact protection and support. Quick guards looking for a light and minimal shoe should look elsewhere."
24,283,8.8,RicheeKim,2019-05-08,"Even at the hefty price of $175, I really enjoyed playing in these. The AIr Jordan 33 is a great performer that really stands out on the court thanks to the fast-fit lacing system."
25,283,8.3,JAHRONMON [Youtube],2019-01-13,"I can't recommend the Air Jordan 33 because they never really broke in for me. The midsole remained extremely stiff and uncomfortable, even after 30 hours of 5 vs 5 play."
3,283,8.0,Schwollo,2019-02-11,"Overall, the Air Jordan 33 is a good shoe if you love the looks and the innovative sneaker tech. It performs well in almost every aspect but I think $175 is too expensive for what you get. $130 would be a much fairer retail price."
19,283,7.2,PureKicks,2018-11-08,"The Fast Fit system is no gimmick, the support is great, but the materials are a letdown - there are just too many!"
7,283,7.0,Nelson Chan @Hoop and Life,2018-10-30,"I am very disappointed in the Air Jordan 33. The traction is inconsistent, the materials are subpar and the comfort is a disaster!"
6,284,10.0,The Sole Brothers,2018-10-18,This is the best performer of 2018. I am going to get five pairs of these!
1,284,9.4,NightWing2303 [weartesters.com],2018-11-19,The performance of the Adidas Harden Volume 3 on the court is nearly perfect. It's a special shoe in that it's so simple that it does everything right!
11,284,9.1,Duke4005 [weartesters.com],2018-10-30,"This is the best Harden we have seen so far. Works for players at any position who enjoy freedom of movement, court feel with above-average impact protection, and a great fit."
7,284,9.0,Nelson Chan @Hoop and Life,2018-10-30,This is by far the best shoe in the Harden signature series. Pretty much everything was improved - I especially like the cushioning and materials.
24,284,9.0,RicheeKim,2018-10-30,Definitely an upgrade over the Harden 2. This shoe has pretty much everything I want in a performance sneaker!
4,284,8.8,Zac Dubasik [SoleCollector.com],2018-11-19,The Harden 3 is a standout when it comes to performance! It checks all the boxes for comfort and fit and does so at a relatively affordable $140 price point.
3,284,8.6,Schwollo,2018-10-30,"Great traction, pretty good fit and fun Boost cushioning - sign me up! I�m going to give this a first-team rating."
19,284,8.0,PureKicks,2019-01-06,"Fit and cushion are awesome, but the traction was a little too inconsistent and the support a little too low."
1,285,9.2,NightWing2303 [weartesters.com],2018-10-30,The Anta KT4 is a ton of fun to play in. You�ve got to try them for yourself.
29,285,8.8,MARKCHES,2021-05-07,"Overall, the Anta KT4 is one of the best performing sneakers available. The cushion is both bouncy and responsive. The traction is awesome, and it has all the support you need."
6,285,8.6,The Sole Brothers,2018-10-30,For $125 you get premium materials and modern tech. I enjoyed playing in these a lot! The only issues are the slightly mushy cushioning and the problematic containment on lateral cuts.
1,286,9.4,NightWing2303 [weartesters.com],2018-10-04,"The LeBron 16 will suit any play style or move � be it slashing, cutting, shooters, defense, rebounding."
6,286,9.3,The Sole Brothers,2018-10-02,"I really, really like the Lebron 16. The price is expensive but justified by the amazing tech and ultra-premium feel."
7,286,9.0,Nelson Chan @Hoop and Life,2018-09-26,"The Lebron 16 is an upgrade in every aspect! They look better, they feel better, and they perform better!"
24,286,9.0,RicheeKim,2018-10-01,The Lebron 16 is an outstanding performer!
3,286,8.8,Schwollo,2018-10-01,"Everything I didn't like about the Lebron 15 was fixed! Better traction, better stability, and containment. This is the best Lebron to come out in years!"
25,286,8.8,JAHRONMON [Youtube],2018-10-01,"The cushioning setup is super fun to play in, the traction worked on every court and the Battleknit 2.0 is super comfortable. The Lebron 16 is a very versatile shoe, but explosive and fast wing players will particularly love this hoops shoe."
10,286,8.8,MR FOAMER SIMPSON,2018-10-18,"Awesone impact protection, really good traction, but the court feel is minimal and the Lebron 16 is pretty heavy."
19,286,8.0,PureKicks,2019-01-06,Cushioning and traction are awesome but the fit and support were a bit of a letdown for me.
24,287,9.0,RicheeKim,2018-09-26,The Adidas Pro Bounce Low is a great shoe that is absolutely perfect for me. Everything about this shoe is amazing and the cheap price point makes it even better!
6,287,9.0,The Sole Brothers,2018-09-26,The Adidas Pro Bounce Low is a great all-around shoe that should work especially well for guards.
19,287,8.6,PureKicks,2018-11-29,"Right now, this is by far my favorite shoe to hoop in. If you enjoy playing in low-tops then this is the perfect shoe for you!"
1,287,8.3,NightWing2303 [weartesters.com],2018-10-08,The Pro Bounce Low is a very solid shoe that can be used for all positions.
6,288,8.8,The Sole Brothers,2018-10-19,"These are up there on the budget category. I would totally recommend the Jordan Jumpman Hustle, as they are one of the best performers of the year!"
24,288,8.8,RicheeKim,2018-10-19,"I think the Jordan Jumpman Hustle is a great performer, especially after you break-in the traction a little bit."
1,288,8.6,NightWing2303 [weartesters.com],2018-10-19,"The Jordan Jumpman Hustle is super comfortable, very lightweight and the shoe won�t break the bank. Traction and cushioning are great but support could be better."
2,288,8.6,Stanley T. [weartesters.com],2018-11-19,"Overall, the Jordan Jumpman Hustle was a delight to play in."
24,289,8.1,RicheeKim,2018-09-26,"Personally, I would not recommend the KD11 for basketball because of the missing lateral support. Playing in these shoes had me scared about my ankles."
6,289,8.0,The Sole Brothers,2018-07-16,"The KD 11 is a decent performer, but it just wasn't for me. I would recommend this shoe only to bigger pull-up shooters - there just isn't enough support for quicker players like me."
7,289,8.0,Nelson Chan @Hoop and Life,2018-08-08,I was really disappointed because I expected more. The KD11 looks nice and is very comfortable but the performance aspects like support and traction just aren't as good as I had hoped.
3,289,7.8,Schwollo,2018-09-26,"If you want a sock-like shoe with great cushioning then you are going to love the KD11. Unfortunately, the missing support and lacking containment are issues I personally can't ignore in a performance basketball shoe."
19,289,7.4,PureKicks,2018-09-26,"Cushioning, materials, and traction are great. The only problem is the lack of support."
4,289,7.3,Zac Dubasik [SoleCollector.com],2018-08-08,The Nike KD11 looks like a comfortable casual sneaker but doesn't work on a basketball court for me because of the lacking support and stability.
1,289,6.7,NightWing2303 [weartesters.com],2018-08-10,The KD11 is one of the most disappointing shoes I reviewed in a while. The fully knit build is just not supportive enough for a performance basketball shoe - use some leather Nike!
7,290,9.0,Nelson Chan @Hoop and Life,2018-09-26,"Good traction, good cushioning and the support and lockdown are on point. The materials may look cheap but they perform well.  Overall, a very solid hoops shoe!"
4,290,8.5,Zac Dubasik [SoleCollector.com],2018-10-08,"The latest Nike Kobe A.D. isn't spectacular, but it is an easy recommendation for players whose priorities lean towards light, minimal, and low shoes."
24,290,8.5,RicheeKim,2018-10-30,"It's a great performing shoe, but for a Kobe signature model, the look and in-hand feel of the materials are disappointing."
15,290,8.4,Another Pair [weartesters.com],2018-10-01,"I like everything about this shoe! I just wished they would have taken the cushion from the Kobe AD NXT 360, because then it would have been my shoe of the year!"
3,290,8.4,Schwollo,2018-10-16,It doesn't have the latest and greatest tech but this is definitely one of the more fun shoes I played in this year.
11,290,8.3,Duke4005 [weartesters.com],2018-10-01,"The Kobe AD Exodus isn't the best Kobe ever, but it does almost everything well on-court and is smooth on foot. Works especially well for quicker ""Kyrie-like"" guards."
1,290,8.2,NightWing2303 [weartesters.com],2018-09-26,"I like the Nike Kobe AD Exodus but I don�t love it. The Exodus is lightweight, low profile, and provides aggressive traction � it�s a shoe built for a fast-paced player that gets up and down the court."
25,290,8.0,JAHRONMON [Youtube],2018-09-26,"I am having fun in the Kobe AD, but the traction is problematic."
6,290,7.1,The Sole Brothers,2018-09-26,"Tech-wise it's not great but performance is solid and it looks good. Overall, we are a little underwhelmed though and the Kobe AD Exodus probably won't make it into our rotation."
24,291,8.8,RicheeKim,2018-09-26,"For a retail price of $100, this is an outstanding shoe."
1,291,8.7,NightWing2303 [weartesters.com],2018-09-26,If the Curry 3 Zero2 came with a heel counter it would be the perfect guard shoe.
3,291,8.6,Schwollo,2018-09-26,"The Steph Curry 3 Zero2 does almost everything exceptionally well with traction, fit and stability being the very high highlights."
6,291,7.2,The Sole Brothers,2018-09-26,"The performance is okay for a budget model, but these won't make it into the rotation."
6,292,9.3,The Sole Brothers,2018-10-16,"The HOVR cushioning was a bit disappointing, but other than that, the Under Armour HOVR Havoc is an amazing performer with awesome traction and a very minimal, low-to-the-ground feel."
11,292,9.1,Duke4005 [weartesters.com],2018-10-12,"If you are looking for a seriously quick, responsive, biting-traction shoe, the HOVR Havoc Low will more than satisfy."
24,292,8.9,RicheeKim,2018-10-01,This is one of my top 5 performance basketball shoes of 2018 so far!
3,292,8.2,Schwollo,2018-09-26,"Okay overall, but nothing great aside from traction, stability, and containment."
24,293,8.0,RicheeKim,2018-09-26,I would not recommend this shoe as it felt super stiff and clunky.
6,293,7.4,The Sole Brothers,2018-09-26,I didn't really enjoy playing in these shoes. Probably works better if you are a big guy who plays in the low post.
24,294,8.7,RicheeKim,2018-07-16,"For $110, you will not be disappointed! The Kyrie Low is a good all-around performer and a lot of fun to play in."
11,294,8.7,Duke4005 [weartesters.com],2018-10-20,"The package of traction, court feel, and fit make the Kyrie Low ideal for most guards and any other player not needing a wide shoe or supreme cushioning."
6,294,8.4,The Sole Brothers,2018-08-08,I really enjoyed playing in the Kyrie Low. If you don't need a lot of impact protection then this shoe is a great choice!
1,294,7.8,NightWing2303 [weartesters.com],2018-10-12,"Better than the Kyrie 2 and 1, but not as good as the Kyrie 3 or 4."
24,295,8.0,RicheeKim,2018-08-08,I would not recommend this shoe for $140. The traction is pretty bad and the fit didn't work for me.
15,295,7.8,Another Pair [weartesters.com],2018-09-26,"The D Rose 9 is a solid performer, but there are better performers at a more affordable price out there."
6,295,7.5,The Sole Brothers,2018-08-08,"We loved the cushioning! Unfortunately, the traction is lackluster and the fit works only for players with very wide feet."
11,295,7.0,Duke4005 [weartesters.com],2018-08-08,"If you require traction and lockdown from your basketball shoes you need to look elsewhere. You should only get the D Rose 9 if you are a stationary shooter, you don't rely on quickness and you like the look and casual appeal of the D Rose 9."
7,296,9.5,Nelson Chan @Hoop and Life,2018-08-08,"This is an awesome performer with great tech at an affordable price. Cushion, traction, and materials stayed the same but the fit and support are slightly improved!"
24,296,8.8,RicheeKim,2018-08-08,I would pick the PG 2.5 over the PG 2 as they look better and provide a more customizable fit thanks to the forefoot strap.
6,296,8.2,The Sole Brothers,2018-08-08,The performance stayed exactly the same but we think the PG 2.5 looks better than the PG2.
11,297,8.7,Duke4005 [weartesters.com],2018-09-26,"If you need a dependable shoe for any indoor surface, with great cushioning, a semi-durable upper, and killer fit, look no further than the Nike Hyperdunk X"
24,297,8.6,RicheeKim,2018-09-26,"For a fair list price of $130, this is a very solid performer."
3,297,8.4,Schwollo,2019-01-13,"The HD X is a jack of all trades which I really love. If the traction and containment were a little better, these Hyperdunks would be close to perfect!"
19,297,7.0,PureKicks,2018-09-26,"The Hyperdunk X is an above average performer. The fit, materials, and support do very well. Unfortunately, the traction on mildly dusty courts is a bit disappointing."
24,298,8.4,RicheeKim,2018-09-26,"I would definitely recommend the Hyperdunk X Low, the only downside is the inconsistent traction."
6,298,7.8,The Sole Brothers,2018-08-08,"The traction could have been a little bit better, other than that, the Hyperdunk X Low is a good performer!"
19,298,7.4,PureKicks,2018-09-26,The Hyperdunk X Low gets the job done. I really enjoyed playing in these!
6,299,9.0,The Sole Brothers,2018-06-12,For $110 this is a steal! This might be one of the best performance basketball shoes I played in this year.
1,299,8.8,NightWing2303 [weartesters.com],2018-08-08,The Jordan Lockdown is not only a great bang for the buck but also one of the best shoes released in 2018 so far.
11,299,8.6,Duke4005 [weartesters.com],2018-06-12,"The Jordan Fly Lockdown is a budget Jordan model that performs like a signature shoe. Works best if you need a stable, low-riding foot rocket."
11,300,9.2,Duke4005 [weartesters.com],2018-04-17,"If you need traction for days, cushioning that is stable but provides great impact protection, and a supportive, stable base look no further � the CP3.XI should be a shoe for you, no matter the position."
24,300,9.0,RicheeKim,2018-04-30,"The CP3.XI is one of my favorite shoes to play in right now.  Great cushioning, comfortable fit and nice low-to-the-ground feel. This shoe has everything I like in a shoe and nothing that I don't."
1,300,9.0,NightWing2303 [weartesters.com],2018-06-12,"The CP3 XI is definitely a step in the right direction as cushion, comfort, and traction have all been upgraded compared to the predecessors. It's a very well-rounded shoe that should appeal to a lot of players."
6,300,8.6,The Sole Brothers,2018-04-17,The CP3.XI is a solid performer that works very well for guards who look for a supportive low-cut shoe.
6,301,8.8,The Sole Brothers,2018-04-17,"I love playing in the Curry 5. This shoe excelled in every single category. Sole Brothers recommended, just not on dusty courts."
3,301,8.0,Schwollo,2018-04-30,The Curry 5 is what I call a pretty average shoe with some minor flaws and poor dusty floor traction performance.
7,301,7.5,Nelson Chan @Hoop and Life,2018-06-12,The horrible blisters made me not want to hoop in the Curry 5.
1,301,7.4,NightWing2303 [weartesters.com],2018-04-17,"The Curry 5 is simply not a shoe I can recommend. Traction is very inconsistent, and the fit is horrendous."
24,301,7.4,RicheeKim,2018-04-24,The Curry 5 is the worst Curry model I have played in. Stay away from this shoe if you don't have narrow feet!
25,301,7.0,JAHRONMON [Youtube],2018-04-17,I am really confused how this shoe got by the initial testing phase. The fit of the Curry 5 is way too specific and doesn't work for me at all.
19,301,7.0,PureKicks,2018-07-16,"Materials and fit are fantastic, the traction is pretty good, but the support and cushioning are a letdown."
11,301,6.6,Duke4005 [weartesters.com],2018-04-17,I cannot recommend the Curry 5 to a player of any position or size.
6,302,8.6,The Sole Brothers,2018-05-04,This is a top-tier performer for a very affordable price. This is going to be on the list of shoes with the best traction!
11,302,8.5,Duke4005 [weartesters.com],2018-04-17,Very good traction and perhaps the best Boost cushioning in a basketball sneaker. Make sure to go down half a size because the fit didn't work for me in my true size.
7,302,8.5,Nelson Chan @Hoop and Life,2018-04-17,"Insane traction, responsive cushioning and a very affordable price. I actually prefer the Crazylight Boost over the more expensive Adidas Harden 2."
3,302,8.2,Schwollo,2018-08-08,It's almost as if Adidas read my blog and fixed all the issues I had with the predecessor. Great shoe that almost any player will enjoy - especially at the affordable price!
24,302,7.5,RicheeKim,2018-04-17,"Amazing cushioning, good traction and solid materials -  this could have been a 9.0! But dead space in the toebox and excessive heel slippage killed the Crazy Light Boost 2018 for me."
11,303,9.5,Duke4005 [weartesters.com],2018-04-17,"It may be an opinion clouded in sentiment, but there is no denying it: the Protro is a great, great, great performer."
1,303,9.4,NightWing2303 [weartesters.com],2018-04-26,I miss shoes that are built like this. Nike reduced a bit of bulk from the original and created a shoe that I didn't want to take off again.
24,303,9.0,RicheeKim,2018-10-01,"At $175, I wouldn't really recommend the Kobe Protro for on-court use. This is a great performer, but there are cheaper shoes that perform just as well. If you are a big Kobe fan or you like the old school materials, then go ahead and buy these!"
3,303,8.8,Schwollo,2018-08-08,The Kobe 1 Protro feels and plays like the OG which is a good thing! From traction to containment and balanced cushioning - it does everything right and gets a first-team rating from me!
25,303,8.5,JAHRONMON [Youtube],2018-04-30,"At the end of the day, the Kobe 1 Protro still feels like a throwback sneaker. The materials feel heavy and restrictive compared to current basketball shoe models."
6,303,8.4,The Sole Brothers,2018-04-30,"The Kobe 1 Protro is a decent big-man shoe. But for me, it was way too clunky and heavy. I feel like this is more of a lifestyle sneaker."
15,304,9.5,Another Pair [weartesters.com],2018-04-30,"Overall, the Kobe NXT 360 is the best Kobe shoe since the Kobe 9, in my opinion."
6,304,9.4,The Sole Brothers,2018-04-25,There is no other shoe I want to play in as much as these. Even though the traction of the translucent rubber is not the best this still might be the best basketball shoe we ever played in.
24,304,9.2,RicheeKim,2018-07-16,The Kobe AD NXT 360 is a great performer and looks amazing!
19,304,8.8,PureKicks,2018-09-26,This is officially PureKicks best-rated shoe so far!
1,304,8.6,NightWing2303 [weartesters.com],2018-06-16,The Kobe NXT 360 is a true next-generation shoe and incredibly fun to play in!
7,304,8.5,Nelson Chan @Hoop and Life,2018-04-24,"The traction is subpar, the 360 Flyknit concept is cool but nothing spectacular and the price is too expensive for what you get."
25,304,8.4,JAHRONMON [Youtube],2018-06-12,I absolutely loved playing in these shoes! The Kobe AD NXT 360 truly feels like a high-performance shoe with cutting-edge technology and will be in my rotation for a long time.
3,304,8.4,Schwollo,2018-07-16,"So is the NXT 360 worth the price of admission? In a nutshell, no. The Mamba Instinct delivers similar performance, at a fraction of the price!"
6,305,9.0,The Sole Brothers,2018-06-12,The Lebron Soldier 12 is 100% worth its price! It's just nice to play in a shoe with gnarly traction like this!
3,305,8.6,Schwollo,2018-09-26,"If you want a shoe that does everything very well, this is your shoe."
19,305,7.4,PureKicks,2018-06-12,"The traction was surprisingly fantastic! The fit was brillitant, the support was good, if only the materials would have been better!"
