review_id,shoe_id,critic_id,rating,date,type,description
10167,229,45,9.0,2020-04-01,traction,The grip of the traction pattern is super aggressive.
10168,229,6,7.0,2020-01-14,traction,"I didn't think the traction was very good as I would slide on lateral moves, even on clean courts. Linear moves and stops were fine."
10169,229,615,6.0,2020-02-09,traction,"Even on clean courts, I was sliding everywhere in my colorway."
10170,229,32,9.0,2020-01-03,cushion,The largest Zoom Air unit in a WhyNotZer0 sneaker in the forefoot gives you a smooth and responsive ride.
10171,229,293,9.0,2020-01-03,cushion,The cushioning feels pretty soft in the heel and the court feel is better than in the Why Not Zer0.2 but still not great. The Zoom Air in the forefoot feels bouncy and explosive.
10172,229,45,9.0,2020-04-01,cushion,The forefoot Zoom Turbo is very responsive and the injected Phylon in the heel provides you with a lot of impact protection.
10173,229,6,8.0,2020-01-14,cushion,The segmented forefoot Zoom unit is really enjoyable and the foam in the heel gives you decent impact protection.
10174,229,615,8.0,2020-02-09,cushion,The articulated Zoom felt nice right out of the gate. The setup is a little firmer compared to the Why Not Zer0.2.
10175,229,32,8.0,2020-01-03,materials,"This is the lightest shoe in Russell's signature series which is a good thing. Overall, the materials don't feel or look super premium but the get the job done."
10176,229,293,8.0,2020-01-03,materials,The materials aren't great quality-wise but it gets the job done.
10177,229,45,9.0,2020-04-01,materials,"The wild mix of materials looks flashy and is very breathable, comfortable, and breaks-in nicely."
10178,229,6,8.0,2020-01-14,materials,"The materials don't feel the most premium and your feet get hot quickly. But when it comes to performance, I have no complaints."
10179,229,615,8.0,2020-02-09,materials,The materials get the job done.
10180,229,32,9.0,2020-01-03,support,The lacing system and the forefoot strap work really well and the TPU heel counter locks your heel into place.
10181,229,293,9.0,2020-01-03,support,The midfoot strap and the lateral caging provide great containment and the added heel pillows prevent any heel slippage.
10182,229,45,8.0,2020-04-01,support,"The lateral outrigger and external heel counter work well, but the strap doesn't do much and you really need to tighten the laces to get maximum support."
10183,229,6,9.0,2020-01-14,support,"No heel slippage, no side-to-side movement on the footbed, and the lacing system pulls your feet down really tightly."
10184,229,615,9.0,2020-02-09,support,This shoe is super-duper supportive and feels very stable and safe.
10185,229,32,8.0,2020-01-03,fit,The fit and comfort are a lot less bulky compared to the predecessor and pretty good overall.
10186,229,293,8.0,2020-01-03,fit,The materials stretch out a little to accommodate your feet nicely. I also liked the additional lockdown of the midfoot strap.
10187,229,45,8.0,2020-04-01,fit,"The fit is comfortable thanks to the soft heel pillows, but I experienced a little bit of heel slippage if I didn't tighten the laces enough."
10188,229,6,9.0,2020-01-14,fit,The lacing system and strap really pull down your feet and provide a very good fit.
10189,229,293,0.0,2020-01-03,outdoor,"The rubber is very, very soft, so definitely don't play outdoors in these."
10190,229,45,0.0,2020-04-01,outdoor,The rubber is very malleable and probably won't last very long outdoors.
10191,229,293,3,2020-01-03,width,Not super snug at first and the materials stretch out a little after a while.
10192,229,45,4,2020-04-01,width,You really need to tighten the laces or wear two pairs of socks to achieve a snug fit.
10193,229,6,3,2020-01-14,width,"A little snug for me as a slightly wide-footer, but the materials stretched out nicely to accommodate my feet."
10194,229,293,3,2020-01-03,size,Go true to size.
10195,229,45,3,2020-04-01,size,True to size.
10196,229,6,3,2020-01-14,size,As a slightly wide-footer I was perfectly fine going true to size as the materials stretch out a little.
10197,230,33,9.1,2020-01-14,expert_overall,Ten years later and the Nike Kobe 5 is still just as bad ass as it was before.
10198,230,32,9.0,2020-02-04,expert_overall,This shoe truly is an updated and improved version of the Kobe V. I really like what Nike did by taking all the good things from the OG and updating traction and cushioning.
10199,230,293,8.8,2020-02-04,expert_overall,"I really enjoyed playing in the Kobe 5 again! It takes a little time to break-in, but then you get a super lightweight, minimal, and super comfortable basketball shoe."
10200,230,522,8.8,2020-02-17,expert_overall,Nike improved the traction of the OG Kobe 5 and changed it up with the Zoom Turbo cushioning. I give it a first-team rating!
10201,230,7,8.4,2025-03-12,expert_overall,The Nike Kobe 5 Protro is one of my favourite shoes right now. The standout features are the traction and the support.
10202,230,6,8.2,2020-01-19,expert_overall,This is still a great performer! But $180 is a little steep for the tech you get.
10203,230,203,9.8,2024-04-17,user_overall,"I have only recently got the Kobe 5 proctor in the ‘undefeated’ colourway. The traction has taken a while to break in, and isn’t very loud and squeaky. Either way the traction, only after 8 hours of wearing it has broken in and provided a great stop hence doing snatches and other moves in my workouts. Cushion and every other quality if the shoe was perfect if not close to perfection. Overall an amazing shoe and an even better shoe for the representation of Kobe and his amazing impact in the game"
10204,230,358,9.4,2021-12-31,user_overall,"Perfect for people who want to feel speedy and springy. These are a visually stunning shoe that have been proven to perform at the highest levels. Traction is nuts, cushion feels fast and the materials, though plasticky, mold to your feet and contain you well. I'd buy these ten times over regardless of the namesake, but resell inflation makes it not worth your while. You can get equally good if not better with your money, but if you can go there price-wise then I recommend. These are nuts."
10205,230,94,9.4,2025-02-11,user_overall,"Kobe 5 is just a great shoe. Traction is really good for translucent, takes a little break in and doesn’t pick up much dust. Perfect cushion of bounce, comfort, and impact protection. Materials are supportive, premium, and comfy but do scuff and show wear quickly. Great support from carbon plate, heel counter, and fly wire. The fit is snug at first but after the break in you are good to go."
10206,230,503,9.4,2022-03-25,user_overall,Traction is an absolute beast. After having these for a while there is dust on the shoe but it still performed extremely well. The cushion was close to being a 10 but I have another shoe with better cushion. But the cushion is extremely nice. The insole was extremely squishy and the heel compressed very well. The cushion had very nice impact protection and court feel.
10207,230,71,8.5,2025-05-07,user_overall,Recently got the Kobe 5 year of the Mamba and after playing with them about a dozen of times I found them to be not very durable which is a shame with such an expensive shoe! Also the sole turned yellowish on me in some parts which is a mystery to me why and how that happened.
10208,230,33,9.0,2020-01-14,traction,The traction pattern was updated with a little more tread compared to the original Kobe 5. The rubber picks up some dust but it's still a very good and reliable setup.
10209,230,32,8.0,2020-02-04,traction,The traction needs a little to break-in and the tighter spaced rubber treads provide better grip but also attract more dust than in the OG.
10210,230,293,8.0,2020-02-04,traction,"The traction bites really hard on clean courts, but on dusty courts, I had to wipe pretty frequently."
10211,230,522,9.0,2020-02-17,traction,Nike changed the pattern on the outsole to create more points of contact and improve the traction compared to the OG.
10212,230,7,8.0,2025-03-12,traction,"The traction performs well after an initial 30-minute break-in period, but the outsole collects dust on dirtier floors."
10213,230,6,8.0,2020-01-19,traction,"On clean courts, you will stop on a dime, but on dustier courts, you will need to wipe from time to time."
10214,230,33,9.0,2020-01-14,cushion,The new Zoom Turbo in the forefoot keeps you low-to-the-ground while still offering a bit of impact protection and springy under-foot responsiveness. The Cushlon midsole feels bouncy and responsive but sometimes it's a little bit too soft for my liking.
10215,230,32,9.0,2020-02-04,cushion,The Nike Zoom Turbo in the forefoot feels very responsive and is a great improvement. The Cushlon midsole is super spongy and soft.
10216,230,293,9.0,2020-02-04,cushion,The Zoom Turbo in the forefoot feels really nice and the full-length Cushlon foam is super soft and comfortable.
10217,230,522,8.0,2020-02-17,cushion,"I couldn't really tell where the Zoom Turbo starts and where the foam ends. Overall, this cushioning feels like a wash compared to the OG setup."
10218,230,7,9.0,2025-03-12,cushion,The forefoot Zoom bag feels snappy. I enjoy how the ride feels.
10219,230,6,8.0,2020-01-19,cushion,"The full-length Cushlon midsole is very soft and plush in the heel and the Zoom Turbo in the forefoot gives you nice bounce, responsiveness, and court feel."
10220,230,33,9.0,2020-01-14,materials,The super-thin skin-fuse material is thin enough to flex and maneuver while being strong enough to keep you contained.
10221,230,32,8.0,2020-02-04,materials,The super lightweight construction is flexible and provides a ton of containment but the OG was not very durable.
10222,230,293,8.0,2020-02-04,materials,The fuse upper materials feel stiff at first but break-in quickly.
10223,230,522,8.0,2020-02-17,materials,The upper materials are thin and pliable but take two hours to break-in.
10224,230,7,7.5,2025-03-12,materials,The materials are stiff and require a break-in period.
10225,230,6,8.0,2020-01-19,materials,The materials give you great containment and durability and perform just well. But the materials feel a little outdated to modern textiles and knits.
10226,230,33,9.0,2020-01-14,support,The heel features one of the best heel counters of all-time while the midfoot utilizes a glass composite shank plate.
10227,230,32,9.0,2020-02-04,support,The lockdown is great - your foot is not moving! The flat base and lateral outrigger keep you safe on lateral moves and quick stops.
10228,230,293,10.0,2020-02-04,support,Support and lockdown are incredible thanks to the sharp outrigger and sturdy upper materials.
10229,230,522,9.0,2020-02-17,support,"Zero issues thanks to the great fit, stable heel counter, lateral outrigger."
10230,230,7,9.0,2025-03-12,support,"For me, the support on this shoe is great. I love the shank plate and the heel counter."
10231,230,6,9.0,2020-01-19,support,"No heel slippage, no side-to-side movement, thanks to the big outrigger and tight lacing system."
10232,230,33,9.5,2020-01-14,fit,Snug and secure. Wrapping my foot up like a glove.
10233,230,293,9.0,2020-02-04,fit,Almost a 1:1 fit after the break-in period.
10234,230,522,10.0,2020-02-17,fit,"The fit is fantastic out of the box with zero heel slip, no side-to-side movement, and no dead space anywhere. One of the best-fitting basketball shoes I've ever worn."
10235,230,7,8.5,2025-03-12,fit,The fit feels the same as the Kobe 6 Protro. It breaks in nicely but it takes time.
10236,230,6,8.0,2020-01-19,fit,The fit is really good but wide-footers should maybe go up half a size.
10237,230,293,100.0,2020-02-04,outdoor,The rubber is super hard and should work fine outdoors.
10238,230,293,2,2020-02-04,width,True to size was super narrow at first but stretched out after a while.
10239,230,522,2,2020-02-17,width,Go true to size if you like a super snug fit.
10240,230,7,2,2025-03-12,width,Go up half a size if you have wide feet.
10241,230,6,1,2020-01-19,width,Super narrow.
10242,230,293,3,2020-02-04,size,I went true to size which was perfect lengthwise.
10243,230,522,2,2020-02-17,size,The safe play is half a size up.
10244,230,7,2,2025-03-12,size,I had to go up half a size.
10245,230,6,3,2020-01-19,size,True to size.
10246,231,293,8.8,2020-02-04,expert_overall,I love the performance of the PG4. This is one of my favorite shoes to play in right now! Probably the most comfortable basketball shoe you can get right now.
10247,231,45,8.6,2020-03-18,expert_overall,"The cushioning is perfect, the traction is beastly, and material, fit, and support are all above-average. If you need new shoes, I recommend the PG4!"
10248,231,33,8.3,2020-02-04,expert_overall,"Overall, the Nike PG 4 was very solid, but not as well rounded as I would have liked. The cushion is super comfortable but the containment and support are lacking a little."
10249,231,522,8.2,2020-04-30,expert_overall,"The PG4 is a good solid shoe with no major flaws at a fair price, but it isn’t something that I’d say wow, I want to hoop in these today."
10250,231,32,8.0,2020-01-14,expert_overall,Traction and cushioning are really good but materials and especially support are a little disappointing.
10251,231,6,8.0,2020-02-04,expert_overall,"For $110, this is a really good shoe. I like the traction, the cushioning is amazing, and for a signature sneaker, the PG4 is super affordable!"
10252,231,446,8.5,2022-03-16,user_overall,"I’ve played with this shoe for a couple of months now and I can say they’re a great affordable option. Traction is great on clean courts but they do slip a bit on dusty surfaces. The cushion is definitely the best part of these shoes, it’s everything you could ever ask for. The only small weakness I could find were the materials, not that premium, but expected given the price. Outdoor use is fine with these, they are gonna get damaged over time but not destroyed. Overall, I recommend them a lot."
10253,231,497,9.4,2022-01-14,user_overall,"The Nike PG 4 was an amazing shoe! It is great for guards and forwards. It is an all-around shoe that has a bit of everything for everyone. The traction was pretty solid, but durability was a big issue. Do not use these outdoors. The cushion was absolutely amazing and it was very very soft! The support was okay with enough lateral coverage. The material was a little cheap, but it wasn’t too bad for the cheap price tag. This shoe was one of my favourites, and it is an amazing shoe for its price."
10254,231,620,9.4,2023-04-12,user_overall,I got my PG4s of the normal size I wear for basketball shoes(1 size bigger than my exact size) from StockX but it's kinda tight on my foot. So I would highly recommend you to get at least 1.5 size bigger than your precise size of your ev
10255,231,320,8.8,2022-04-18,user_overall,"Amazing Shoe, probably the best cushioning I’ve ever had. However, order 1/2 size up (heel cushioning pushes foot up) The outsole isn’t very grippy, but very durable despite soft rubber. I used it outside almost every day for 2 1/2 yrs, but it held up, with only a little wear and tear. If it gets dirty, is washable, so can be used for other activities. Great shoe, with great durability, cushioning, and price (if still available). Solid 9"
10256,231,355,9.4,2023-01-15,user_overall,"If there was a dream hoop shoe for me, it would be the PG 4. The traction is so dang amazing on both colorways I have (which is the Gatora"
10257,231,293,8.0,2020-02-04,traction,"The circle traction pattern doesn't seem very durable but works really well on clean courts. On dusty courts, you will need to wipe from time to time but the traction still performed very well."
10258,231,45,9.0,2020-03-18,traction,"Even though I played on dusty courts, the traction held up very well! Close to being a 10/10 traction."
10259,231,33,9.0,2020-02-04,traction,"Traction was reliable and consistent, even on the dirtiest courts."
10260,231,522,8.0,2020-04-30,traction,"The PG4 traction pattern performed well, but I thought the PG2 and PG3 were a little bit sharper."
10261,231,32,8.0,2020-01-14,traction,The traction is pretty solid giving you grip in all directions. The translucent parts of the outsole felt a little more slippy and you will have to wipe from time to time.
10262,231,6,8.0,2020-02-04,traction,The traction is really good on clean courts and still performs well on dirtier courts. Probably just below the top tier when it comes to traction.
10263,231,293,10.0,2020-02-04,cushion,"The Nike Air strobel brings the comfort level of this shoe to the maximum. The cushioning is super soft, but therefore, less responsive than the cushioning in the PG3. This is probably my favorite cushioning setup of all time!!"
10264,231,45,10.0,2020-03-18,cushion,"The full-length Air Strobel feels like pillows under your feet. It's comfortable, responsive, and I loved the impact protection. Perfection!"
10265,231,33,9.5,2020-02-04,cushion,The full-length Nike Air cushioning feels soft and pillowy under foot.
10266,231,522,8.0,2020-04-30,cushion,"The Airsole unit combined and soft foam feel comfortable but don’t have the spring of Zoom. It works fine and my feet never hurt, but I enjoy a little bit firmer setup more."
10267,231,32,10.0,2020-01-14,cushion,The cushioning is madly comfortable! The full-length Air is super soft and plush.
10268,231,6,9.0,2020-02-04,cushion,"The Air strobel unit is very plush and comfortable. You don't get the springy feeling you would get from a Zoom unit, but this cushioning setup is super soft and comfortable."
10269,231,293,9.0,2020-02-04,materials,"The materials are soft, thin, and ventilated. On-foot the materials feel fine, but they look a little cheap."
10270,231,45,8.0,2020-03-18,materials,The Mesh shroud and internal nylon bootie construction hug your feet and are really comfortable. The breathability could be a little better overall.
10271,231,33,9.0,2020-02-04,materials,Materials are pretty standard for today’s modern textile/knit builds.
10272,231,522,8.0,2020-04-30,materials,It’s mesh and synthetics and it works fine. No pinching Or anything
10273,231,32,7.0,2020-01-14,materials,"The quality of the synthetic and Mesh materials feels a little subpar. However, they are thin, flexible, and breathable and get the job done."
10274,231,6,8.0,2020-02-04,materials,The upper is made from Mesh which doesn't feel great to the touch but it gets the job done.
10275,231,293,8.0,2020-02-04,support,I didn't have any issues with lateral moves even though the upper isn't super strong and there is almost no outrigger.
10276,231,45,8.0,2020-03-18,support,"For a low-top, the containment is really good. The outrigger gives you lateral stability and the heel is locked in nicely too."
10277,231,33,7.0,2020-02-04,support,The shoe feels soft overall and doesn't provide as much torsional or lateral support as the previous PG models.
10278,231,522,8.0,2020-04-30,support,A very solid and wide base gives you plenty of support and stability.
10279,231,32,6.0,2020-01-14,support,The support and lockdown are below average: your feet are not contained well enough on lateral cuts and there is a little bit of heel slippage.
10280,231,6,7.0,2020-02-04,support,The support is the weakest part of the PG4. You can feel your foot slightly moving of the footbed on lateral cuts. I would recommend playing with the shroud zipped up as it improves support noticeably.
10281,231,45,8.0,2020-03-18,fit,The fit holds you tightly in-place and feels super comfortable.
10282,231,33,7.0,2020-02-04,fit,"After the break-in period, the PG4 fit comfortably but a little too sloppy for my liking."
10283,231,522,9.0,2020-04-30,fit,There is no movement inside the shoe or any heel slip thanks to a nice amount of padding.
10284,231,32,8.0,2020-01-14,fit,A very plush and comfortable fit.
10285,231,6,8.0,2020-02-04,fit,I didn't feel any pinching pain and the fit of the one-bootie upper was almost 1:1.
10286,231,293,0.0,2020-02-04,outdoor,Outdoor use is not recommended as the rubber is super soft.
10287,231,45,2,2020-03-18,width,If you go true to size the shoe feels really narrow and is hard to get on.
10288,231,522,2,2020-04-30,width,The insole is super thick and there's not a lot of room in the toe area.
10289,231,6,3,2020-02-04,width,The materials loosen up over time.
10290,231,45,2,2020-03-18,size,We recommend going up half a size.
10291,231,522,1,2020-04-30,size,Go up at least half a size as these run small.
10292,231,6,2,2020-02-04,size,I went up half a size and I was perfectly fine as a slightly wide footer.
10293,232,293,7.4,2020-01-14,expert_overall,"For $80 it's a good performer, but not as good as the Kyrie Flytrap 2."
10294,232,6,7.0,2020-02-04,expert_overall,The cushioning is rock hard and the materials feel cheap. I would only recommend these for outdoor use.
10295,232,621,6.6,2022-11-28,user_overall,"1st, the toe box is way too narrow & will give you Bunions. 2nd, the heel raise is so annoying, forces a heel strike, shortens your achilles/calves, and is really bad. 3rd, the toe spring is annoying/bad too. 4th, there’s way too much cushion/support. I can’t feel anything that I’m stepping/landing on in these & my feet probably got weaker from atrophy. The grip is fine but it wore out from 15 months of parkour. Even for basketball, I wouldn’t wear them. At least Naturathletics or Xero/unshod."
10296,232,575,7.5,2022-02-10,user_overall,"These shoes are a good option not the best if you´re looking for shoes with a good cushion, but the traction is too hard sometimes lol, I tripped my first time using these, everything else is pretty much decent, this shoe is good for outdoors and indoors just not the best cushion"
10297,232,622,9.0,2023-06-05,user_overall,Have had these versions of Kyries for the past 5 years and they have lasted me so long after extensive use and the grip and materials continue to stay solid. If they were still available I would 100% pick them up again.
10298,232,524,7.0,2022-03-22,user_overall,The traction was good after being broken in (which took about 3 months) but does pick up dust easily. The cushioning was terrible and stiff as a rock. Wouldn’t recommend this shoe to anyone.
10299,232,623,5.1,2022-06-13,user_overall,Terrible shoe for basketball with awful cushion and lateral support. Outdoor use is the only thing thats decent when it come to the flytrap 3
10300,232,293,8.0,2020-01-14,traction,"After the break-in period, the traction got pretty good but not as good as in the Flytrap 2."
10301,232,6,8.0,2020-02-04,traction,"The rubber took a little to break-in but after that, the traction was solid on clean courts. On dusty courts, you need to wipe frequently to avoid sliding out."
10302,232,293,5.0,2020-01-14,cushion,The cushioning is horrible. There is absolutely no compression or impact protection.
10303,232,6,5.0,2020-02-04,cushion,The cushioning is hard as a rock - a no go for me.
10304,232,293,8.0,2020-01-14,materials,The Mesh and synthetic leather upper materials are thin and conform nicely to your feet.
10305,232,6,6.0,2020-02-04,materials,The Mesh upper is thin and feels really flimsy and cheap. The Flytrap 3 is a budget shoe and it really shows.
10306,232,293,8.0,2020-01-14,support,The lateral containment is very good and the cushioning is super low-to-the-ground which offsets the rounded outsole on lateral cuts.
10307,232,6,8.0,2020-02-04,support,"No heel slippage, no side-to-side movement on the footbed, and I never felt unstable on lateral or linear movements."
10308,232,293,8.0,2020-01-14,fit,The fit was snug with no dead space at all.
10309,232,6,8.0,2020-02-04,fit,The fit was pretty good and will work best for narrow feet.
10310,232,293,100.0,2020-01-14,outdoor,You should be okay to play outdoors.
10311,232,6,100.0,2020-02-04,outdoor,The rubber is super hard and will work fine outdoors.
10312,232,6,1,2020-02-04,width,The Kyrie Flytrap 3 is super narrow.
10313,232,6,2,2020-02-04,size,Go up half a size unless you have very narrow feet.
10314,233,615,9.5,2020-02-29,expert_overall,Overall the Way of Wade 8 was fire! These are just a great hoop shoe and the traction was finally superb. These are a double thumbs up.
10315,233,33,9.2,2020-02-18,expert_overall,"Overall, the Way of Wade 8 surprised me and was a great shoe to play in. They are definitely expensive, but I feel like I got what I paid for in the materials and Carbon Fiber. If these sound interesting to you, I'd recommend trying them out and you might be pleasantly surprised."
10316,233,293,9.2,2020-03-18,expert_overall,"Overall, I fully enjoyed playing in this shoe and it will definitely be in my rotation. It is a very responsive shoe with great traction, cushion, and stability to back it up. The craftsmanship of the Way of Wade 8 is incredible."
10317,233,624,8.5,2022-07-22,user_overall,"The Way of  Wade 8 by Li-Ning was not as good as the reviews say. keep in mind that I may have gotten one with issues. The grip was not the best that I have felt. The materials felt quite cheap in my opinion, I personally would've gone with something like the PG6 if you were looking for the shoe in this sort of style."
10318,233,625,9.0,2023-11-29,user_overall,"Great stability and traction, cusion and ankle protection good as well. They are responsive, after broken in which does take some time. 9/10"
10319,233,626,9.0,2021-11-22,user_overall,A great shoe overall. There is room for more improvement in cushioning.
10320,233,627,10.0,2022-10-05,user_overall,
10321,233,628,5.3,2023-07-03,user_overall,
10322,233,615,9.0,2020-02-29,traction,"The one thing I was most excited about on the Way of Wade 8 was the traction. It was fire! No issues at all and I think they killed it with this traction. It didn't matter if it was a clean or dirty court, it just worked. These are A1."
10323,233,33,9.0,2020-02-18,traction,"I played in the Way of Wade 8 on several types of floors and was pleasantly surprised each time! Previous models have had issues with traction, but these did a great job on the hardwood. I only had issues when I stepped in some sweat which is expected."
10324,233,293,9.0,2020-03-18,traction,"The traction performed incredibly well on a clean court and these have a really nice squeak. The WOW 8 didn't perform that well on dust for me and wasn't too easy to wipe. Overall, traction was incredible just watch out if you're playing on dust."
10325,233,615,10.0,2020-02-29,cushion,This cushion setup is called BOOM and it performed exactly how it sounds! These are more responsive and slightly less plush than the Way of Wade 6. It feels great on foot and provides a soft and responsive setup.
10326,233,33,9.0,2020-02-18,cushion,These use BOOM cushion which is similar to Boost without being as soft. This cushion setup is great at absorbing impact similar to Nike Zoom Air which really impressed me. Outdoors they shined where the blacktop was very unforgiving and definitely held their own.
10327,233,293,10.0,2020-03-18,cushion,"They are using full-length BOOM cushioning here which has to be one of my favorite cushion technologies. It looks pretty similar to Boost, but this feels lighter and more comfortable. It is plush, soft, and a really nice bounce to it. There is also good impact protection and court feel. It had everything I wanted in a cushion setup and is incredible."
10328,233,615,9.0,2020-02-29,materials,"The upper was a super durable mesh which this is probably the nicest mesh I've seen on a shoe. It is durable and supportive, so I think that these will last you for a full season. They take a little bit of time to break in which I didn't have an issue with. Overall I think these materials are dope."
10329,233,33,9.0,2020-02-18,materials,"The main material used here is Cordura's Nylon with some TPU fuse panels for added durability. The material didn't stretch much which  overall made these a great build for basketball style moves. There was nice flexibility, but with strong support to back it up."
10330,233,293,9.0,2020-03-18,materials,"In the forefoot and most of the upper they are using a Cordura fabric which is known for its durability. It has a rugged, durable feel without being thick. It feels soft and supportive which conforms to your foot well. I was slightly disappointed they couldn't use the Boa lacing system here, but the traditional laces work well."
10331,233,615,10.0,2020-02-29,support,How can I put this... EXCEL-EN-TE! Looking at the support on these I can't complain about anything. The heel cup was made after a race car seat and I just felt locked in the whole time. The strap on these is also functional and works great.
10332,233,33,10.0,2020-02-18,support,The support on these is Hall of Fame level. They were very supportive without being too restrictive. Using EVA and TPU caging helps a lot with lateral cuts and changing direction. These also feature a Carbon Fiber shank which wasn't too much for me and broke in well.
10333,233,293,9.0,2020-03-18,support,The lateral containment was incredible and I had no doubts about it. The plastic coming up the side with the foam and the strap really lock you in. The lateral stability is great too with an outrigger and a wide base. There is good ankle support too because the materials around the area are very rigid. One thing I didn't like is how high the ankle piece comes up on the back.
10334,233,33,9.0,2020-02-18,fit,The lockdown here is great and very secure all the way around. I liked the traditional lacing system here as opposed to the Boa-style lacing which I find just adds unnecessary weight.
10335,233,293,9.0,2020-03-18,fit,"The fit in the forefoot area was a little snug at first but broke in well. One issue I had was a piece of the foam was rubbing the side of my foot, but I was able to loosen the laces and it fixed the issue. The strap on the front tightens your forefoot very well. Overall the fit was great after breaking in."
10336,233,293,100.0,2020-03-18,outdoor,These should be okay for outdoor use. The outsole material is pretty hard and thick.
10337,233,293,4,2020-03-18,size,These run a little long and I'd recommend going down half a size.
10338,234,365,8.3,2020-02-18,expert_overall,"It's not my favorite hoops shoe, but it might work for guards with wider feet who are looking for a very responsive shoe."
10339,234,293,7.6,2020-02-18,expert_overall,"I don't recommend the UA Spawn 2. Cushioning was really bad, traction wasn't good, and the fit didn't work for me at all. Even at $100, there are much better performers out there!"
10340,234,629,7.6,2023-01-29,user_overall,It was a very overall comfortable shoe but I experienced lots of slippage in the soles to the point where I just replaced them.
10341,234,432,8.0,2022-10-03,user_overall,"Actually not bad, they are very good for outdoor and they are just beautiful."
10342,234,630,10.0,2021-11-24,user_overall,
10343,234,631,5.0,2022-04-19,user_overall,
10344,234,365,9.5,2020-02-18,traction,Traction is easily the best aspect of the Spawn 2 as stopping power is great on all types of surfaces.
10345,234,293,7.0,2020-02-18,traction,"The traction takes a little time to break-in to become good. Unfortunately, the grip is a little worse and the rubber picks up more dust compared to last year's version of the UA Spawn."
10346,234,365,9.0,2020-02-18,cushion,"The Micro-G feels is lightweight, minimal, and feels very responsive with minimal lag time."
10347,234,293,6.0,2020-02-18,cushion,The full-length Micro-G cushioning feels super stiff with very little compression or bounce. Impact protection is not good at all.
10348,234,365,9.0,2020-02-18,materials,The neoprene-like upper materials flex very well and move with the foot nicely.
10349,234,293,9.0,2020-02-18,materials,"The upper Mesh and neoprene upper materials are soft, thin, and conform nicely to your feet. I also like the plush tongue and comfortable ankle padding."
10350,234,365,7.0,2020-02-18,support,I wish this shoe would feature stronger and more supportive upper materials and a wide base.
10351,234,293,9.0,2020-02-18,support,Lateral containment and stability are great.
10352,234,365,7.0,2020-02-18,fit,There was too much dead space in the forefoot and the materials are too stretchy to provide enough containment.
10353,234,293,7.0,2020-02-18,fit,"At first, the fit was pretty snug but the Mesh stretched out too much for my liking after playing in these shoes for a while."
10354,234,293,0.0,2020-02-18,outdoor,You shouldn't play outdoors in these as the rubber is very pliable.
10355,234,293,4,2020-02-18,width,The fit was regular in the beginning but the material stretches out easily over time.
10356,234,293,3,2020-02-18,size,Go true to size lengthwise.
10357,235,6,8.2,2020-02-20,expert_overall,"This is a great performer, especially for a budget model! I had a lot of fun playing in the Harden Stepback."
10358,235,293,7.8,2020-02-20,expert_overall,"For an $80 shoe, this is a pretty good performer! Other than the traction on dust and the firm cushioning, I enjoyed the Harden Stepback a lot."
10359,235,314,7.2,2023-04-26,user_overall,"Honestly I've been using this shoe for years now and it's ok. It's not amazing, but also not bad. The durability of the shoes (Both the uppers and the traction) is it's strongest point. It'll last you years, even without much care. The traction is ok, but I think it performs better outdoors. It isn't breathable at all as it heats up a lot. And the support and lockdown is ok with minimal heel slippage, but it is comfortable. I think it is a soild budget shoe, that clearly shows it's cost."
10360,235,632,6.9,2023-10-12,user_overall,"I thought the sneaker didnt have Good durability. Alter a long time of playing it had bad traction,  Despite that, The sneakers are Good for The price."
10361,235,72,7.0,2021-12-23,user_overall,"an OK shoe, not really good, and not really bad. Just average."
10362,235,633,7.4,2022-05-08,user_overall,"Pretty bad traction, besides that a good shoe for its price."
10363,235,634,9.4,2022-08-30,user_overall,Very reliable! Lasted 2 years for school basketball shoes.
10364,235,6,8.0,2020-02-20,traction,The traditional herringbone traction pattern is really nice on clean courts but collects dust easily on dirty courts.
10365,235,293,8.0,2020-02-20,traction,"The traction bites the floor really nicely on clean courts. On dusty courts, you need to wipe constantly."
10366,235,6,8.0,2020-02-20,cushion,The full-length Bounce cushioning offers great impact protection in the heel and feels more responsive in the forefoot.
10367,235,293,6.0,2020-02-20,cushion,The cushioning is caged along the whole foot which gives you great court feel but the impact protection is bad.
10368,235,6,8.0,2020-02-20,materials,The materials are nothing special but get the job done.
10369,235,293,8.0,2020-02-20,materials,The different synthetic and Mesh materials feel comfortable and get the job done.
10370,235,6,9.0,2020-02-20,support,The wide base offers a lot of stability for lateral cuts and I didn't have any heel slippage which is rare for me in Harden models.
10371,235,293,9.0,2020-02-20,support,Support and lockdown are really good thanks to the wide base and the raised midsole.
10372,235,6,8.0,2020-02-20,fit,There is a lot of padding in the heel and the lacing system works well.
10373,235,293,0.0,2020-02-20,outdoor,The soft rubber will probably not last for a long time outdoors.
10374,235,293,4,2020-02-20,width,The fit is slightly wide.
10375,235,293,4,2020-02-20,size,Go true to your Adidas size (which is a half size smaller than Nike)
10376,236,6,8.6,2019-12-18,expert_overall,"If you are only playing on clean courts, I can absolutely recommend the Dame 6 because it's a great performer. If you play on dusty courts be prepared to wipe or better stay away."
10377,236,293,8.4,2019-12-17,expert_overall,"The Dame 6 is probably my favorite shoe in the Dame series. The Lightstrike cushioning is super nice, traction is really good on clean courts and you get all that for a very affordable price!"
